entityid,userid,cate1,cate2,cate3,ctime,actiontype,usertag1,usertag2,usertag3,label
5900,b5410d33367c9c6325a3a1b0e03bc4a7ed32031c,8512,95,null,1616040900299,KVtagclick,5900,null,null,1
155684,29696db5965c1284,8512,95,null,1616024063038,KVtagclick,155684,null,null,1
30782,866568033982793,8512,203,null,1616034625077,KVtagclick,30782,null,null,1
20098,862629046976232,26509,609,null,1616037557984,KVtagclick,20098,null,null,1
106616,73a2f87178f6c3a9c5acdb59082a78162b8992b0,26509,609,null,1616048106473,KVtagclick,106616,null,null,1
86858,11773da503cb04f8,8512,95,null,1616063811105,KVtagclick,86858,null,null,1
24750,f9156abba91aabe5dc5a517f38359131b6eb689c,8512,95,null,1616060638061,KVtagclick,24750,null,null,1
28164,2khdu18914001253,26510,23087,null,1615951084302,KVtagclick,28164,null,null,1
46816,865985040077931,26510,8445,null,1615987734686,KVtagclick,46816,null,null,1
26659,47de67584da97273,92,14326,null,1615966947058,KVtagclick,26659,null,null,1
40186,5169e2578a84c508db7775560f91a27fe812c54d,92,14455,null,1615985050891,KVtagclick,40186,null,null,1
41180,72bd83bcff7d3a61,70124,246,753,1615935437092,KVtagclick,41180,null,null,1
100964,d8:1e:dd:0c:0d:ad,26509,26523,null,1615944202904,KVtagclick,100964,null,null,1
41182,cd132658b64c5676,70124,246,null,1615977748481,KVtagclick,41182,null,null,1
40336,a00000a3806822,8512,8493,null,1615983171005,KVtagclick,40336,null,null,1
41062,8a44270701497cd0,92,35691,null,1615996346346,KVtagclick,64521,44304,26729,1
41157,4de6953f2dc5ecd819b349bc37be0b4d10072326,832,23004,null,1615916947103,KVtagclick,41157,null,null,1
44970,6b829fb934316225,8703,8735,null,1615980854567,KVtagclick,44970,null,null,1
27805,53de8f8410c0f3e8,8581,310,null,1615469919881,KVtagclick,27805,null,null,1
26368,d79f6edfec215cd043fb7068dc1aa79c717baf8c,8512,111,null,1615475501664,KVtagclick,26368,null,null,1
127112,821792147dcaf5d2bb8da2fbb2233a0b2dbd9659,8512,95,null,1615433587531,KVtagclick,127112,null,null,1
5900,38c2f8e5ff3f2b4f44db1f2e5d6d7eb2ba7b8d49,8512,95,null,1615442769749,KVtagclick,5900,null,null,1
6131,34a4f5982bb6ee9d,8512,95,null,1615426012904,KVtagclick,6131,null,null,1
24751,58fdf29c31b0dcb1,8512,95,null,1615453122823,KVtagclick,24751,null,null,1
150532,d1ef4a65c062fa3e,8512,95,null,1615451736528,KVtagclick,150532,150482,null,1
5420,a243261a8cf38ade,8512,95,null,1615416626763,KVtagclick,150510,5420,null,1
150532,1104b09ee672b02b,8512,95,null,1615416074780,KVtagclick,150532,null,null,1
5725,862117046734215,8512,95,null,1615427357287,KVtagclick,5725,5740,null,1
155781,dfbd4e0d5b8deecc,8512,168,null,1615417074386,KVtagclick,147176,155781,null,1
155626,865058044776096,8512,96,null,1615436638061,KVtagclick,155626,null,null,1
155778,341036e4b36c0c8c,8512,168,null,1615440265568,KVtagclick,155778,null,null,1
5900,af034d74f3a437f2,8512,95,null,1615476319506,KVtagclick,5900,null,null,1
150482,d1ef4a65c062fa3e,8512,95,null,1615470053073,KVtagclick,150532,150482,null,1
155684,07afb1aea13d6385e5bfabe873032da4890c5cbd,8512,95,null,1615408565743,KVtagclick,155684,null,null,1
150482,48f7f84f775a4cdb,8512,95,null,1615431142216,KVtagclick,150482,null,null,1
147176,dfbd4e0d5b8deecc,8512,96,null,1615416185141,KVtagclick,147176,155781,null,1
150510,a243261a8cf38ade,8512,95,null,1615420405022,KVtagclick,150510,5420,null,1
24751,866204048655592,8512,95,null,1615431426433,KVtagclick,24751,null,null,1
155623,f1078d3648fdcc58,8512,96,null,1615412927399,KVtagclick,155623,null,null,1
86858,92f985a836270f31,8512,95,null,1615422372298,KVtagclick,86858,null,null,1
6366,866094045304983,8512,168,null,1615438288616,KVtagclick,6366,null,null,1
86858,867060041289121,8512,95,null,1615461148993,KVtagclick,86858,null,null,1
127112,94535a3b57164135,8512,95,null,1615438406389,KVtagclick,127112,155679,150532,1
5725,868062036662352,8512,95,null,1615461925485,KVtagclick,5725,null,null,1
5900,860173043759954,8512,95,null,1615409818125,KVtagclick,5900,null,null,1
5725,868062036662352,8512,95,null,1615461925350,KVtagclick,5725,null,null,1
20098,867091049642524,26509,609,null,1615465812650,KVtagclick,20098,null,null,1
24443,43456a332a1536d7,8512,203,null,1615455669460,KVtagclick,24443,null,null,1
155679,d34f569023c10f8e,8512,95,null,1615426187310,KVtagclick,155679,null,null,1
5900,869902048415175,8512,95,null,1615416717276,KVtagclick,5900,null,null,1
155623,1198c50b4379f87a,8512,96,null,1615472606770,KVtagclick,155623,null,null,1
47812,24b1a538e3c96ac20a803359cf0adeb1b7bd26ac,26509,234,null,1615449504704,KVtagclick,47812,null,null,1
6366,866917036375218,8512,168,null,1615433546569,KVtagclick,6366,null,null,1
86858,43bb69bc12a9c028,8512,95,null,1615453069100,KVtagclick,86858,null,null,1
6445,2b0f1f36bee1d087,8512,95,null,1615457590072,KVtagclick,6445,null,null,1
150510,a0000064e4ae1a,8512,95,null,1615435023680,KVtagclick,150510,null,null,1
5725,4b9c7ab0b85543a8,8512,95,null,1616069582185,KVtagclick,5725,null,null,1
5725,8592a7da3733cc35729c638ee949c4361b79def8,8512,95,null,1616023070864,KVtagclick,5725,null,null,1
24750,868241030685029,8512,95,null,1616029249848,KVtagclick,24750,null,null,1
86858,0bc79004d2425b88,8512,95,null,1616036961252,KVtagclick,86858,150482,null,1
150482,0bc79004d2425b88,8512,95,null,1616036934410,KVtagclick,86858,150482,null,1
147602,869318039244674,8512,95,null,1616072078364,KVtagclick,147602,5725,null,1
5900,868051031773173,8512,95,null,1616022555901,KVtagclick,5900,null,null,1
150482,869707039247291,8512,95,null,1616049540005,KVtagclick,150482,null,null,1
5725,869318039244674,8512,95,null,1616072118460,KVtagclick,147602,5725,null,1
5725,94d752b3-579e-470c-a3a7-a9ca06423f78,8512,95,null,1616072214229,KVtagclick,5725,155685,null,1
150510,869366036297237,8512,95,null,1616079074288,KVtagclick,150510,150532,null,1
155685,94d752b3-579e-470c-a3a7-a9ca06423f78,8512,95,null,1616072167440,KVtagclick,5725,155685,null,1
150532,869366036297237,8512,95,null,1616079052936,KVtagclick,150510,150532,null,1
1771,5282d98dcdd099bd,26510,156,null,1616034976261,KVtagclick,1771,null,null,1
155684,529055ec6bea8fd8,8512,95,null,1616025317436,KVtagclick,155684,null,null,1
40974,867473039641239,92,14455,null,1616063790019,KVtagclick,40974,null,null,1
41182,c1d771f4e63f5622,70124,246,null,1615964372679,KVtagclick,41182,null,null,1
27193,1118291b21543be8,28921,14001,null,1615910703569,KVtagclick,27193,null,null,1
41157,f218038ba470f65f881e251cfd68bf643faa7bba,832,23004,null,1615912573641,KVtagclick,41157,149255,null,1
24796,0177633644c19a0f9882156884a6c0545cdb3510,8512,168,null,1615958732008,KVtagclick,24796,null,null,1
149255,f218038ba470f65f881e251cfd68bf643faa7bba,832,23004,null,1615912499432,KVtagclick,41157,149255,null,1
51724,52d07028b3cc12b3,26510,22431,null,1615989542400,KVtagclick,51724,null,null,1
8857,fa82b7f118cc3bfcbac2718f86436b81f7357970,8512,111,null,1615970504010,KVtagclick,8857,null,null,1
29467,7ecefdb89d865000,70124,38,null,1615914936373,KVtagclick,29467,null,null,1
29069,51c778dbdd01e2aabb4031377b53ff5ac62617cc,26510,156,null,1615396612708,KVtagclick,29069,null,null,1
24711,215cb1efcd8413ff65251ca76f70e8846d28c7b5,26509,609,null,1615429503999,KVtagclick,24711,null,null,1
24751,af1a1d43ea94aa1a,8512,95,null,1615423121852,KVtagclick,24751,155684,null,1
40697,595955e0dcf9c6693d415d988049ed97f798661d,26509,234,null,1615438122529,KVtagclick,40697,null,null,1
6131,865326045372201,8512,95,null,1615473259511,KVtagclick,6131,5900,24765,1
155684,865714030414304,8512,95,null,1615431829742,KVtagclick,155684,null,null,1
5725,865902035605063,8512,95,null,1615420521545,KVtagclick,5725,null,null,1
29234,95e81eea3d3ea459,26510,156,null,1615393857055,KVtagclick,29234,41157,null,1
155684,af1a1d43ea94aa1a,8512,95,null,1615423040916,KVtagclick,24751,155684,null,1
27530,cfb3bb3911e7322ade8b3f70bd3f2753a72d0c07,26510,156,null,1615474531219,KVtagclick,27530,null,null,1
150510,866320038965963,8512,95,null,1615446326048,KVtagclick,150510,null,null,1
150510,4d7a139deee752d3,8512,95,null,1615393725612,KVtagclick,150510,null,null,1
54788,a4b1d2ccdd4c8c71,92,14502,null,1615787953908,KVtagclick,54788,null,null,1
41182,867478047364278,70124,246,null,1615792345429,KVtagclick,41182,null,null,1
30886,868384033687004,70124,246,null,1615810072217,KVtagclick,41182,30886,null,1
6893,c5fd782ef6212b0c,92,35691,null,1615740658895,KVtagclick,6893,null,null,1
30886,868384033687004,70124,246,null,1615811284717,KVtagclick,41182,30886,null,1
30889,865320042723953,70124,246,null,1615741103219,KVtagclick,30889,null,null,1
30886,868384033687004,70124,246,null,1615811129624,KVtagclick,41182,30886,null,1
40419,868580041751779,28921,14001,36434,1615798751378,KVtagclick,40419,null,null,1
41182,868384033687004,70124,246,null,1615810293619,KVtagclick,41182,30886,null,1
98414,868275048711054,70124,246,758,1615765868994,KVtagclick,98414,null,null,1
46552,3768c14acd46ba4e,832,23004,null,1615811105610,KVtagclick,46552,null,null,1
95807,cee1ff92c0c4c7b9,26509,26523,null,1615787908769,KVtagclick,95807,null,null,1
41157,d4fb300d163ad0c4,832,23004,null,1615763559279,KVtagclick,41157,null,null,1
141077,34369685d69ac6ff,70124,246,null,1615802102476,KVtagclick,116218,141077,null,1
149459,865411037931410,8512,8523,null,1615791228005,KVtagclick,9612,156034,149459,1
40419,868580041751779,28921,14001,36434,1615798780385,KVtagclick,40419,null,null,1
27459,06fd9e3757b98441a5a1af4f0d75c6e5596e7621,26510,8445,null,1607743593324,KVtagclick,27459,null,null,1
68258,f7d5ef811c6a9ebf,26508,37862,null,1615765032229,KVtagclick,68258,null,null,1
150482,94d0c3c32575a7664fe6c32165ccbd195f939fc1,8512,95,null,1616022499945,KVtagclick,150482,null,null,1
5900,17bf2e69af1a8c6d,8512,95,null,1616045816766,KVtagclick,5900,null,null,1
150482,861362040939615,8512,95,null,1616074321912,KVtagclick,150482,null,null,1
25517,867009044288093,26509,234,null,1616072575632,KVtagclick,25517,69832,25739,1
4138,e51086f7dcc661fc93e2dd2cba97f1cef08883a4,8512,96,null,1616033631293,KVtagclick,4138,null,null,1
69832,867009044288093,26509,234,null,1616072496905,KVtagclick,25517,69832,25739,1
155781,868869045742193,8512,168,null,1616076443698,KVtagclick,155781,null,null,1
25739,867009044288093,26509,609,null,1616072774632,KVtagclick,25517,69832,25739,1
155686,866332022535173,8512,95,null,1616041513714,KVtagclick,155686,null,null,1
6131,869459042742351,8512,95,null,1616074111797,KVtagclick,6131,null,null,1
69491,863338043895986,26509,234,null,1616039575963,KVtagclick,69491,null,null,1
68117,0a8305fa156325d0,26510,156,null,1616081697512,KVtagclick,68117,null,null,1
155684,121436ee39386a28,8512,95,null,1616047713542,KVtagclick,155684,null,null,1
20098,4da2cd70852befb7,26509,609,null,1616066156198,KVtagclick,20098,null,null,1
49613,855bb32f91c9165f,92,14455,null,1616056093462,KVtagclick,49613,null,null,1
29320,866699045062819,70124,8502,null,1615972821355,KVtagclick,29320,67111,104054,1
118387,861099044609204,70124,246,null,1615929139026,KVtagclick,118387,null,null,1
41196,866699045062819,70124,8502,null,1615972901263,KVtagclick,29320,67111,104054,1
41182,869495038319531,70124,246,null,1615972506853,KVtagclick,41182,56979,142296,1
116697,867746048454250,70124,246,null,1615963152551,KVtagclick,116697,24858,null,1
30452,2badfb49b18fc6ec,26508,37862,null,1615927252318,KVtagclick,30452,null,null,1
26659,72ed249aac7390dc,92,14326,null,1615996242031,KVtagclick,66894,66903,26659,1
40324,257b753cd40ffc85,26510,8444,null,1615963316874,KVtagclick,40324,null,null,1
67111,866699045062819,70124,8502,null,1615972813554,KVtagclick,29320,67111,104054,1
41182,869495038319531,70124,246,null,1615973319723,KVtagclick,41182,56979,142296,1
46599,91a65c6397ba2fd2,8512,102,578,1615937251224,KVtagclick,46599,null,null,1
104054,866699045062819,70124,8502,null,1615972806200,KVtagclick,29320,67111,104054,1
66903,72ed249aac7390dc,92,14326,null,1615996298974,KVtagclick,66894,66903,26659,1
41192,866699045062819,70124,8502,null,1615972816083,KVtagclick,29320,67111,104054,1
142296,869495038319531,70124,246,null,1615972366547,KVtagclick,41182,56979,142296,1
43964,860149046784777,92,14354,null,1615994106751,KVtagclick,43964,null,null,1
24858,867746048454250,70124,246,null,1615963280996,KVtagclick,116697,24858,null,1
56979,869495038319531,70124,246,null,1615972804516,KVtagclick,41182,56979,142296,1
104054,866699045062819,70124,8502,null,1615972759917,KVtagclick,29320,67111,104054,1
66894,72ed249aac7390dc,92,14326,null,1615996057337,KVtagclick,66894,66903,26659,1
25428,865121039891922,26509,609,null,1616074444978,KVtagclick,25428,null,null,1
147176,c718c6b5cf3002b8,8512,96,null,1616058659713,KVtagclick,147176,27747,null,1
27747,c718c6b5cf3002b8,8512,96,null,1616058639691,KVtagclick,147176,27747,null,1
155684,860472045606670,8512,95,null,1616053002351,KVtagclick,155684,null,null,1
150495,07ab768d197c020b,8512,95,null,1616072331031,KVtagclick,150495,null,null,1
155679,0e339bd2e7411cd8,8512,95,null,1616027425486,KVtagclick,155679,null,null,1
86858,51a081c243a30140,8512,95,null,1616046344558,KVtagclick,150510,86858,null,1
24856,6d33facacd89bbd2,8512,168,null,1616071066914,KVtagclick,24856,null,null,1
155685,8ab6fe221a0ba23b,8512,95,null,1616048249032,KVtagclick,155685,null,null,1
24496,867961032796331,8512,203,null,1616044542349,KVtagclick,24496,null,null,1
155791,860566043991966,8512,168,null,1616045677001,KVtagclick,155791,null,null,1
94459,862522047228515,26509,609,null,1616036014456,KVtagclick,94459,null,null,1
150510,866376030267154,8512,95,null,1616066013403,KVtagclick,150510,null,null,1
636,5a3cf50b7d989ca847bf0abe290792df08f652c9,8512,96,null,1616033462737,KVtagclick,636,null,null,1
155684,1d9da375a6857d21332b873bd75b0a8b3a51ff99,8512,95,null,1616041622008,KVtagclick,155684,null,null,1
4138,862965035003475,8512,96,null,1616059083240,KVtagclick,4138,null,null,1
41367,867368032307327,26509,609,null,1616079544055,KVtagclick,41367,null,null,1
5740,a00000852a9807,8512,95,null,1616049404063,KVtagclick,5740,null,null,1
636,746e1af4fe9ce4af,8512,96,null,1616028121378,KVtagclick,636,null,null,1
86858,863391053543079,8512,95,null,1616067601736,KVtagclick,86858,null,null,1
155685,864951045081410,8512,95,null,1616007106265,KVtagclick,155679,150532,155685,1
5961,ec2108398b2cef0b6acb0fbf31ddcca654026d15,8512,95,null,1616035726798,KVtagclick,5961,null,null,1
5961,865825049726940,8512,95,null,1615430605014,KVtagclick,5961,null,null,1
155684,d6d6332dc7457b28,8512,95,null,1615468767279,KVtagclick,155684,null,null,1
155623,869282049408671,8512,96,null,1615425249565,KVtagclick,155623,null,null,1
150504,44adf71b979e646c,8512,95,null,1615474252908,KVtagclick,150504,null,null,1
155684,faab2a3a6b5d0e03,8512,95,null,1615434281604,KVtagclick,155684,null,null,1
5740,5cface1616aec68e,8512,95,null,1615441904489,KVtagclick,5740,null,null,1
6366,7436a88ba1ebbceaad9e03f794a8c1b4dee2c5a3,8512,168,null,1615453094023,KVtagclick,6366,null,null,1
150504,626903e9afe5112f,8512,95,null,1615457855444,KVtagclick,150504,null,null,1
74085,865581041824379,26510,29389,null,1615977150818,KVtagclick,74085,null,null,1
91126,d43a113ee8b921fb,70124,246,null,1615979354667,KVtagclick,91126,null,null,1
41182,3bf1f5c43db1ee72d945b6d30c39beda7388bf22,70124,246,null,1615971114823,KVtagclick,41182,62829,null,1
90327,867309042113172,70124,38,null,1615958393101,KVtagclick,90327,null,null,1
62829,3bf1f5c43db1ee72d945b6d30c39beda7388bf22,70124,246,null,1615971085011,KVtagclick,41182,62829,null,1
71674,866499040745116,26510,23087,null,1615993481268,KVtagclick,71674,71673,null,1
71673,866499040745116,26510,23087,null,1615993486248,KVtagclick,71674,71673,null,1
26241,869225045030536,70124,38,null,1615977136418,KVtagclick,26241,null,null,1
71674,866499040745116,26510,23087,null,1615993476342,KVtagclick,71674,71673,null,1
40211,ca1dd55c2084dcf9,8703,97,null,1615992033675,KVtagclick,40211,null,null,1
46552,99b86f5b734a7c40,832,23004,null,1615995130161,KVtagclick,46552,41157,null,1
41161,99b86f5b734a7c40,832,23004,null,1615994938770,KVtagclick,46552,41157,null,1
71677,588e0add04e7db4b,26510,23087,null,1615990991008,KVtagclick,46467,28133,71677,1
46552,99b86f5b734a7c40,832,23004,null,1615994943466,KVtagclick,46552,41157,null,1
129774,663878d846392752,92,14455,14469,1615987996748,KVtagclick,129774,150532,null,1
44552,90:17:c8:a6:2b:86,26508,8537,null,1615924487833,KVtagclick,27381,44552,null,1
46552,99b86f5b734a7c40,832,23004,null,1615994986708,KVtagclick,46552,41157,null,1
28133,588e0add04e7db4b,26510,23087,null,1615991041390,KVtagclick,46467,28133,71677,1
41157,99b86f5b734a7c40,832,23004,null,1615994919389,KVtagclick,46552,41157,null,1
46552,99b86f5b734a7c40,832,23004,null,1615994972419,KVtagclick,46552,41157,null,1
30443,99b86f5b734a7c40,832,23004,null,1615994928746,KVtagclick,46552,41157,null,1
41157,99b86f5b734a7c40,832,23004,null,1615995126700,KVtagclick,46552,41157,null,1
27381,90:17:c8:a6:2b:86,26508,8537,null,1615924421617,KVtagclick,27381,44552,null,1
46552,99b86f5b734a7c40,832,23004,null,1615994855066,KVtagclick,46552,41157,null,1
141077,860820044869493,70124,246,null,1615927053096,KVtagclick,141077,null,null,1
149255,99b86f5b734a7c40,832,23004,null,1615994901555,KVtagclick,46552,41157,null,1
46467,588e0add04e7db4b,26510,23087,37974,1615991746215,KVtagclick,46467,28133,71677,1
41155,99b86f5b734a7c40,832,23004,null,1615994932909,KVtagclick,46552,41157,null,1
86858,8e1e2d0a02ccf1e6,8512,95,null,1616039007129,KVtagclick,86858,6131,null,1
86858,deef5fe118ad9284,8512,95,null,1616077218721,KVtagclick,86858,null,null,1
24751,518020b3d60896fc01826ab72a04ec0b89399d36,8512,95,null,1616037694335,KVtagclick,24751,null,null,1
20080,98dd2fdee7daaf18,26509,609,null,1616071473379,KVtagclick,20080,26218,null,1
24405,864082030790771,8512,203,null,1616028262931,KVtagclick,24405,30255,null,1
150510,862800047986112,8512,95,null,1616059609648,KVtagclick,150510,null,null,1
6131,a0000086e1c86a,8512,95,null,1616022304232,KVtagclick,6131,null,null,1
6131,a0137103d6b59f8a4cae66f8959036349dc31987,8512,95,null,1616059721143,KVtagclick,6131,null,null,1
30255,864082030790771,8512,203,null,1616028165998,KVtagclick,24405,30255,null,1
150510,9f394928ef611c22,8512,95,null,1616038391394,KVtagclick,150510,86858,null,1
155684,a571da69316d3f9f,8512,95,null,1616070703010,KVtagclick,155684,null,null,1
86858,869156033717117,8512,95,null,1616078826030,KVtagclick,86858,null,null,1
26218,98dd2fdee7daaf18,26509,609,null,1616071676055,KVtagclick,20080,26218,null,1
86858,9f394928ef611c22,8512,95,null,1616038340723,KVtagclick,150510,86858,null,1
150532,99001026890303,8512,95,null,1616071785897,KVtagclick,150532,null,null,1
62578,867490043843437,70123,403647,null,1616023507250,KVtagclick,62578,null,null,1
6131,8e1e2d0a02ccf1e6,8512,95,null,1616036911295,KVtagclick,86858,6131,null,1
24405,864082030790771,8512,203,null,1616028329610,KVtagclick,24405,30255,null,1
24750,f58d19a022885791bf447445dc06d14f9c34da76,8512,95,null,1616040033698,KVtagclick,24750,null,null,1
